semana_inicio,venta_neta_total_eur,coste_produccion_total_eur,unidades_vendidas,n_lineas,n_clientes_unicos,descuento_medio_pct,pct_lineas_con_descuento,n_pedidos,importe_neto_total_eur,ticket_medio_eur,inv_display,inv_email_crm,inv_exterior,inv_paid_search,inv_prensa,inv_radio_local,inv_social_paid,inv_video_online,inversion_total_eur,payday_flag,rebajas_flag,black_friday_flag,navidad_flag,semana_santa_flag,vacaciones_escolares_flag,incidencia_ecommerce_flag,festivo_local_intensidad,temperatura_media_c,lluvia_indice,turismo_indice,visitas_tienda,pedidos_tienda,pedidos_click_collect,sesiones_web,pedidos_online,tasa_conversion_tienda_pct,tasa_conversion_web_pct,anio,mes,semana_iso,level_year,Yt_indexed,time_trend,time_trend_sq,fourier_sin1,fourier_cos1,fourier_sin2,fourier_cos2
2020-12-14,1764335.42,687540.37,45752,18313,18017,3.855184841369519,29.197837601703707,18313,1764335.42,96.34333096707256,16156.800000000001,9846.32,19486.55,41467.96,12917.57,19939.920000000002,32896.67,27087.52,179799.31,0,0,0,1,0,1,0,0.0,8.647142857142857,55.68714285714285,26.637142857142855,2608,568.0,211.0,14152,421.0,0.21824428571428572,0.044874285714285714,2020,12,51,1771338.3713461538,0.996046519705418,0.9390828199863107,0.8818765427934416,-0.12053668025532363,0.992708874098054,-0.2393156642875589,0.9709418174260518
2020-12-21,1779872.93,695624.19,46296,18524,18267,3.989958972144245,29.88555387605269,18524,1779872.93,96.0846971496437,17536.01,9501.45,19343.94,35532.74,16643.010000000002,22228.91,25886.09,32700.84,179372.99,1,0,0,1,0,1,1,0.0,8.742857142857142,58.64142857142857,28.00142857142857,2318,495.0,191.0,15985,446.0,0.21308142857142856,0.04087857142857143,2020,12,52,1771338.3713461538,1.0048181413511412,0.9582477754962354,0.9182387992434836,6.432490598706546e-16,1.0,1.2864981197413093e-15,1.0
2020-12-28,2145667.98,837024.64,55677,22203,21799,3.9264964194027834,29.468990676935547,22203,2145667.98,96.63865153357655,14022.34,7365.46,17942.25,39638.21,18122.37,27518.82,39573.54,26417.24,190600.23,1,0,0,0,0,1,0,0.0,8.65857142857143,56.62285714285714,26.104285714285712,2409,513.0,187.0,17185,424.0,0.21178285714285713,0.036141428571428574,2020,12,53,1771338.3713461538,1.2113258622458278,0.9774127310061602,0.9553356467329205,0.12053668025532314,0.992708874098054,0.23931566428755793,0.970941817426052
2021-01-04,2661219.74,1039391.24,69279,27713,27028,3.978999025727998,29.76220546314004,27713,2661219.74,96.02784758055788,17212.55,13370.3,31107.7,57617.64,20009.64,22626.72,47633.4,35333.5,244911.45,1,1,0,0,0,0,0,0.0,9.024285714285716,59.37285714285715,28.557142857142857,2456,546.0,191.0,13926,422.0,0.22102285714285716,0.04583285714285714,2021,1,1,2653223.9715384617,1.0030136047869724,0.9965776865160849,0.993167085261752,0.12053668025532305,0.992708874098054,0.23931566428755774,0.970941817426052
2021-01-11,2658052.83,1037446.01,69144,27778,27153,4.01108791129671,29.868961048311615,27778,2658052.83,95.68913636690907,20508.73,11726.64,28802.24,55239.5,20430.04,30629.739999999998,43235.11,33258.89,243830.89,0,1,0,0,0,0,0,0.0,9.475714285714284,58.07,28.954285714285714,2346,536.0,211.0,12423,436.0,0.22674,0.05276428571428571,2021,1,2,2653223.9715384617,1.0018199965450856,1.0157426420260096,1.0317331148299782,0.23931566428755774,0.970941817426052,0.4647231720437685,0.8854560256532099
2021-01-18,2641187.04,1032545.22,68973,27582,26990,4.028351823653107,30.33500108766587,27582,2641187.04,95.75763323906897,19694.64,13477.51,34003.06,58715.5,23586.19,24962.04,44117.8,37889.35,256446.09,0,1,0,0,0,0,0,0.0,10.447142857142856,59.658571428571435,27.584285714285716,2380,541.0,193.0,12735,481.0,0.22642857142857142,0.05337571428571428,2021,1,3,2653223.9715384617,0.9954632810242996,1.0349075975359343,1.0710337354375994,0.3546048870425356,0.9350162426854148,0.6631226582407952,0.7485107481711011
2021-01-25,2605796.55,1017862.58,67911,27217,26592,3.955248557886615,29.698350295771025,27217,2605796.55,95.74150530918176,14614.51,11611.4,26566.42,53654.22,23883.43,24520.55,40898.39,28090.6,223839.52,1,1,0,0,0,0,0,0.0,10.765714285714287,61.00714285714286,29.018571428571427,2297,532.0,192.0,11712,468.0,0.23175714285714286,0.05685,2021,1,4,2653223.9715384617,0.982124606875551,1.054072553045859,1.1110689470846153,0.4647231720437685,0.8854560256532099,0.8229838658936564,0.5680647467311558
2021-02-01,2654187.01,1037948.46,68943,27585,26989,4.028638752945441,30.288200108754758,27585,2654187.01,96.21848867137936,10983.37,5547.07,13449.36,24151.6,10823.85,10350.38,21342.84,17677.18,114325.65,1,1,0,0,0,0,0,0.0,11.708571428571428,57.64857142857143,27.40714285714286,1807,424.0,149.0,8691,323.0,0.2337842857142857,0.05513285714285714,2021,2,5,2653223.9715384617,1.0003629691544584,1.0732375085557837,1.1518387497710258,0.5680647467311558,0.8229838658936564,0.9350162426854148,0.35460488704253557
2021-02-08,2645131.22,1033441.66,68845,27586,26971,4.006742550569129,30.167476256071918,27586,2645131.22,95.88672587544407,13984.54,5264.860000000001,18166.47,30310.45,10349.07,12852.869999999999,21636.43,17654.12,130218.81,0,1,0,0,0,0,0,0.0,12.458571428571428,59.09714285714286,27.67142857142857,1735,367.0,150.0,11156,286.0,0.21414999999999998,0.04175857142857142,2021,2,6,2653223.9715384617,0.9969498422955342,1.0924024640657084,1.1933431434968313,0.6631226582407952,0.7485107481711011,0.992708874098054,0.120536680255323
2021-02-15,2646821.62,1033051.32,69088,27646,27034,4.030962887940389,30.127324025175433,27646,2646821.62,95.73976777834045,11567.08,9051.36,22988.56,41592.42,16743.06,18381.68,33314.35,23934.32,177572.83000000002,0,0,0,0,0,0,0,0.0,13.407142857142857,57.541428571428575,28.304285714285715,1869,386.0,139.0,13840,301.0,0.20568857142857144,0.032554285714285716,2021,2,7,2653223.9715384617,0.9975869539823473,1.111567419575633,1.2355821282620316,0.7485107481711011,0.6631226582407953,0.992708874098054,-0.12053668025532288
2021-02-22,2649383.16,1033639.97,68874,27590,26977,3.9554186299383836,29.699166364624862,27590,2649383.16,96.02693584632114,10418.98,6717.73,14313.23,26044.06,14153.68,15243.54,25200.01,21808.010000000002,133899.24,1,0,0,0,0,0,0,0.0,14.26,56.52428571428571,29.164285714285715,1913,402.0,149.0,13144,297.0,0.20998714285714284,0.03432428571428571,2021,2,8,2653223.9715384617,0.9985523982974439,1.1307323750855578,1.2785557040666267,0.8229838658936564,0.5680647467311558,0.9350162426854148,-0.35460488704253545
2021-03-01,2632623.72,1028370.84,68584,27279,26671,4.04780233879541,30.312694746874886,27279,2632623.72,96.50733971186628,13106.17,11210.59,23594.69,42828.22,16566.75,21896.77,39770.4,35306.77,204280.36,1,0,0,0,0,0,1,0.0,14.927142857142858,57.35142857142857,29.64428571428571,1947,408.0,141.0,14114,347.0,0.20984857142857144,0.03520714285714286,2021,3,9,2653223.9715384617,0.9922357660870534,1.1498973305954825,1.3222638709106163,0.8854560256532098,0.4647231720437686,0.8229838658936565,-0.5680647467311557
2021-03-08,2666274.29,1042623.86,69602,27874,27194,4.051445791777284,30.401090622085096,27874,2666274.29,95.65452715792495,11875.13,9047.29,19372.5,42112.6,14712.4,19599.18,30988.86,22259.26,169967.21999999997,0,0,0,0,0,0,0,0.014285714285714285,16.18285714285714,55.76428571428571,28.86714285714286,1670,345.0,155.0,14520,302.0,0.20708857142857143,0.032060000000000005,2021,3,10,2653223.9715384617,1.0049186644631327,1.1690622861054072,1.3667066287940008,0.9350162426854148,0.35460488704253557,0.6631226582407952,-0.7485107481711012
2021-03-15,2660038.27,1038511.18,69211,27571,26935,3.945449929273512,29.498385985274382,27571,2660038.27,96.47957165137282,11209.27,9673.48,19688.49,38960.96,14960.14,13808.52,28824.8,22555.5,159681.16,0,0,0,0,0,0,0,0.07142857142857142,17.04857142857143,53.121428571428574,26.374285714285715,1905,401.0,147.0,14823,320.0,0.20983285714285715,0.031644285714285715,2021,3,11,2653223.9715384617,1.002568308795125,1.1882272416153319,1.4118839777167802,0.970941817426052,0.23931566428755804,0.46472317204376906,-0.8854560256532096
2021-03-22,2654472.95,1036733.06,69054,27710,27044,3.9606640202093106,29.772645254420787,27710,2654472.95,95.79476542764345,16606.9,10575.55,20474.75,44045.98,14754.95,24505.850000000002,35403.89,31256.83,197624.7,1,0,0,0,1,1,0,0.0,18.13285714285714,52.182857142857145,28.63,1859,403.0,124.0,12729,303.0,0.21591142857142856,0.033791428571428576,2021,3,12,2653223.9715384617,1.0004707399280786,1.2073921971252566,1.4577959176789546,0.992708874098054,0.120536680255323,0.23931566428755768,-0.970941817426052
2021-03-29,2613702.64,1022800.22,68048,27252,26666,4.049977983267283,30.140907089387937,27252,2613702.64,95.90865404373992,11353.89,8939.82,27269.96,41470.8,17918.5,18822.91,34882.56,26799.9,187458.34,1,0,0,0,1,1,0,0.0,19.664285714285715,53.65857142857143,30.56,1944,417.0,175.0,15458,354.0,0.2126242857142857,0.03511142857142857,2021,3,13,2653223.9715384617,0.9851044118542525,1.2265571526351813,1.5044424486805235,1.0,-1.6081226496766366e-16,-3.216245299353273e-16,-1.0
2021-04-05,2661814.73,1038988.33,69317,27811,27158,3.985832943799216,29.937794397900113,27811,2661814.73,95.71086009133077,15049.27,7083.62,17291.63,33141.65,15245.42,16653.29,26553.96,24491.489999999998,155510.33,1,0,0,0,0,0,0,0.0,20.33142857142857,50.76428571428571,30.082857142857147,1900,407.0,166.0,16322,353.0,0.21327000000000002,0.03232857142857143,2021,4,14,2653223.9715384617,1.003237856492212,1.2457221081451062,1.5518235707214876,0.992708874098054,-0.12053668025532288,-0.23931566428755743,-0.9709418174260521
2021-04-12,2651683.68,1035244.37,68940,27687,27072,3.9397551197312817,29.52288077437064,27687,2651683.68,95.77360060678298,17754.86,12408.45,25090.15,48967.229999999996,19168.71,28695.09,45182.24,26715.04,223981.77,0,0,0,0,0,0,0,0.05714285714285714,21.691428571428574,47.40285714285714,28.32714285714286,1959,415.0,159.0,16117,333.0,0.21263571428571426,0.031211428571428574,2021,4,15,2653223.9715384617,0.9994194641858416,1.264887063655031,1.5999392838018462,0.9709418174260521,-0.2393156642875575,-0.46472317204376806,-0.8854560256532101
2021-04-19,2626359.81,1025475.97,68624,27535,26913,4.047212638460142,30.477573996731433,27535,2626359.81,95.38259705828945,15366.85,11344.16,24547.9,39438.32,20216.08,19126.25,34107.64,24519.81,188667.01,1,0,0,0,0,0,1,0.04285714285714286,22.625714285714285,48.488571428571426,31.65,1878,400.0,141.0,14148,300.0,0.2130957142857143,0.031909999999999994,2021,4,16,2653223.9715384617,0.989874898679253,1.2840520191649556,1.6487895879215995,0.9350162426854148,-0.35460488704253545,-0.663122658240795,-0.7485107481711013
2021-04-26,2630482.35,1028047.53,68303,27316,26688,4.047810806853127,30.227705374139695,27316,2630482.35,96.29822631424807,17269.93,8583.37,30436.89,52374.4,19089.920000000002,23740.7,39002.15,33437.14,223934.5,1,0,0,0,0,0,0,0.0,23.177142857142858,41.95,28.142857142857142,1838,410.0,148.0,13582,317.0,0.22143714285714286,0.03432,2021,4,17,2653223.9715384617,0.9914286838267653,1.3032169746748803,1.6983744830807477,0.8854560256532099,-0.4647231720437685,-0.8229838658936564,-0.5680647467311559
2021-05-03,2658321.59,1038763.28,69222,27654,27045,4.033051276488031,30.25602082881319,27654,2658321.59,96.12792326607362,12086.7,5473.05,25207.06,38352.79,21675.79,18400.66,31119.309999999998,27822.03,180137.39,1,0,0,0,0,0,0,0.0,23.65714285714286,44.441428571428574,26.685714285714287,1621,347.0,147.0,13822,307.0,0.2137885714285714,0.0332,2021,5,18,2653223.9715384617,1.0019212921774494,1.322381930184805,1.7486939692792904,0.8229838658936565,-0.5680647467311557,-0.9350162426854147,-0.3546048870425359
2021-05-10,2669164.22,1040518.78,69277,27807,27148,3.923832128600712,29.409860826410615,27807,2669164.22,95.98893156399468,17843.13,7358.0599999999995,20893.24,39536.78,18171.52,18443.47,32478.86,27055.289999999997,181780.35,0,0,0,0,0,0,0,0.0,25.002857142857142,40.465714285714284,28.797142857142855,1726,376.0,148.0,15543,311.0,0.21753571428571428,0.03043857142857143,2021,5,19,2653223.9715384617,1.0060078789550118,1.3415468856947297,1.7997480465172282,0.7485107481711013,-0.6631226582407951,-0.992708874098054,-0.12053668025532357
2021-05-17,2656669.73,1037013.24,68958,27586,26911,3.9791923439425796,29.949974624809688,27586,2656669.73,96.30499999999999,12345.970000000001,7991.55,15367.04,31097.010000000002,16219.130000000001,16992.75,22296.38,27137.71,149447.54,0,0,0,0,0,0,0,0.0,24.912857142857145,39.472857142857144,25.692857142857143,1719,374.0,136.0,15249,301.0,0.21731714285714285,0.02915142857142857,2021,5,20,2653223.9715384617,1.0012987062149676,1.3607118412046544,1.8515367147945605,0.6631226582407952,-0.7485107481711012,-0.992708874098054,0.1205366802553232
2021-05-24,2687128.29,1049314.03,69744,27749,27153,3.995819669177268,29.939817651086525,27749,2687128.29,96.83694151140581,16355.18,11130.56,28195.79,48881.42,21281.33,27092.46,35244.62,29695.829999999998,217877.18999999997,1,0,0,0,0,0,0,0.0,24.91857142857143,38.082857142857144,28.414285714285715,1644,365.0,159.0,14768,320.0,0.22131285714285714,0.033152857142857144,2021,5,21,2653223.9715384617,1.012778536160247,1.379876796714579,1.9040599741112878,0.5680647467311558,-0.8229838658936564,-0.9350162426854148,0.35460488704253557
2021-05-31,2654657.19,1035536.43,69041,27542,26903,3.946699586086704,29.696463582891585,27542,2654657.19,96.38578135211677,16393.760000000002,10414.5,23864.93,43783.28,17817.43,24544.16,35225.79,31839.16,203883.01,1,0,0,0,0,0,0,0.0,25.458571428571428,35.36857142857143,66.00714285714285,1750,410.0,161.0,15463,308.0,0.23102428571428574,0.03129285714285714,2021,5,22,2653223.9715384617,1.0005401799761018,1.3990417522245038,1.9573178244674099,0.46472317204376906,-0.8854560256532096,-0.822983865893657,0.5680647467311548
2021-06-07,2670759.43,1043444.93,69701,27766,27122,4.061802204134553,30.515738673197433,27766,2670759.43,96.18812324425556,13373.380000000001,9270.07,23096.64,34007.5,17097.68,18870.83,26294.57,23036.44,165047.11,0,0,0,0,0,0,1,0.0,25.514285714285716,35.22714285714286,73.14714285714285,1685,391.0,144.0,15729,298.0,0.23081428571428572,0.02895,2021,6,23,2653223.9715384617,1.0066091135349462,1.4182067077344285,2.0113102658629267,0.35460488704253584,-0.9350162426854147,-0.6631226582407956,0.7485107481711007
2021-06-14,2662975.19,1041671.45,69299,27688,27038,3.930583646344987,29.655446402773766,27688,2662975.19,96.17795398728691,11406.380000000001,10879.82,21227.57,32553.22,11614.15,14834.16,29548.440000000002,22255.28,154319.02,0,0,0,0,0,0,0,0.014285714285714285,26.06142857142857,33.69428571428571,75.24571428571429,1727,403.0,133.0,16055,330.0,0.23268714285714287,0.029092857142857146,2021,6,24,2653223.9715384617,1.0036752338159691,1.4373716632443532,2.066037298297838,0.23931566428755768,-0.970941817426052,-0.4647231720437684,0.88545602565321
2021-06-21,2659591.42,1038946.76,69257,27617,26946,3.9884853532244633,29.753412753014448,27617,2659591.42,96.30269109606401,8213.42,6601.93,16779.11,29719.97,11733.75,14531.35,23521.03,22013.03,133113.59,1,0,0,0,0,0,0,0.07142857142857142,25.757142857142856,33.80285714285714,73.3757142857143,1675,387.0,137.0,13376,278.0,0.23262142857142856,0.031152857142857142,2021,6,25,2653223.9715384617,1.0023998910494714,1.4565366187542779,2.1214989217721447,0.12053668025532308,-0.992708874098054,-0.2393156642875578,0.970941817426052
2021-06-28,2629656.68,1029360.31,68428,27327,26793,4.020199802393237,30.13869067222893,27327,2629656.68,96.2292487283639,15878.88,11256.619999999999,38800.11,57240.98,23858.94,32080.04,55053.6,40703.16,274872.33,1,1,0,0,0,1,0,0.0,24.75142857142857,32.25285714285714,72.15,2086,524.0,154.0,12261,392.0,0.2496057142857143,0.04430571428571428,2021,6,26,2653223.9715384617,0.9911174888395131,1.4757015742642026,2.1776951362858457,-3.216245299353273e-16,-1.0,6.432490598706546e-16,1.0
2021-07-05,2680087.95,1046989.28,69636,27748,27095,3.9559607899668445,29.68862620729422,27748,2680087.95,96.58670715006488,34688.21,20969.57,45336.59,86151.38,37573.76,35571.91,58594.49,48880.64,367766.55000000005,1,1,0,0,0,1,0,0.0,25.321428571428573,31.47571428571429,74.74142857142857,2235,559.0,215.0,13064,429.0,0.2501885714285714,0.04952857142857143,2021,7,27,2653223.9715384617,1.0101250323190625,1.4948665297741273,2.234625941838942,-0.12053668025532283,-0.992708874098054,0.23931566428755732,0.9709418174260521
2021-07-12,2663976.06,1040190.76,69220,27536,26881,3.963175479372458,29.859093550261477,27536,2663976.06,96.74520845438698,28941.98,22280.89,41882.9,76310.45,31255.370000000003,38990.56,54124.9,53477.83,347264.88,0,1,0,0,0,1,0,0.0,24.537142857142857,27.1,72.48285714285714,2194,562.0,209.0,14113,462.0,0.2552657142857143,0.04772571428571428,2021,7,28,2653223.9715384617,1.0040524616756359,1.514031485284052,2.2922913384314323,-0.23931566428755743,-0.9709418174260521,0.46472317204376795,0.8854560256532102
2021-07-19,2634503.87,1027311.91,68559,27393,26761,3.9510093819588947,29.55864636951046,27393,2634503.87,96.17434636585989,17438.02,10407.42,36782.93,64237.71,23704.02,25712.59,52226.89,37988.25,268497.83,1,1,0,0,0,1,0,0.0,23.997142857142858,29.395714285714284,72.43857142857142,2102,534.0,216.0,13735,450.0,0.2526057142857143,0.048454285714285714,2021,7,29,2653223.9715384617,0.9929443945406513,1.5331964407939767,2.350691326063318,-0.3546048870425356,-0.9350162426854148,0.6631226582407952,0.7485107481711011
2021-07-26,2649642.4,1034262.26,69090,27585,26975,3.9778865325357984,29.92930940728657,27585,2649642.4,96.05373935109661,16423.97,10621.37,31587.21,49461.27,20552.75,29110.58,39680.81,31890.48,229328.44000000003,1,1,0,0,0,1,0,0.0,23.652857142857144,27.935714285714287,74.73142857142857,2236,577.0,196.0,12204,425.0,0.25885428571428576,0.05164428571428571,2021,7,30,2653223.9715384617,0.9986501058422199,1.5523613963039014,2.4098259047345985,-0.46472317204376806,-0.8854560256532101,0.8229838658936558,0.5680647467311567
2021-08-02,2648706.02,1033367.37,69064,27686,27062,3.9503720291844253,29.60340966553493,27686,2648706.02,95.66950877699921,11497.8,8141.72,17684.5,36803.88,17348.23,15306.47,25873.69,21368.19,154024.47999999998,1,1,0,0,0,1,0,0.0,23.037142857142857,30.021428571428572,74.44857142857143,1625,413.0,130.0,8018,271.0,0.2531342857142857,0.05069571428571429,2021,8,31,2653223.9715384617,0.9982971842607611,1.571526351813826,2.4696950744452733,-0.5680647467311556,-0.8229838658936565,0.9350162426854147,0.354604887042536
2021-08-09,2636053.94,1029971.49,68690,27582,27008,3.9906460735262126,29.863679211079692,27582,2636053.94,95.57152998332245,20498.37,12183.12,31568.45,47025.96,21834.32,25004.600000000002,38472.76,33219.08,229806.66000000003,0,1,0,0,0,1,0,0.0,21.754285714285714,32.018571428571434,71.05571428571427,1632,416.0,133.0,8992,306.0,0.25357142857142856,0.04881571428571429,2021,8,32,2653223.9715384617,0.9935286158565401,1.5906913073237507,2.5302988351953433,-0.663122658240795,-0.7485107481711013,0.9927088740980539,0.12053668025532369
2021-08-16,2650913.82,1035907.72,68939,27628,27011,4.000651512957869,30.103518169972492,27628,2650913.82,95.95026132908643,13068.22,9192.44,20116.239999999998,39313.76,15899.41,15933.71,27154.73,26984.79,167663.30000000002,0,0,0,0,0,1,0,0.04285714285714286,21.49142857142857,30.685714285714287,72.38428571428571,1515,347.0,123.0,12963,248.0,0.2302742857142857,0.028727142857142857,2021,8,33,2653223.9715384617,0.9991293039851731,1.6098562628336757,2.5916371869848085,-0.7485107481711011,-0.6631226582407952,0.992708874098054,-0.12053668025532309
2021-08-23,2658961.01,1037379.69,69108,27725,27051,4.002524797114518,30.00541027953111,27725,2658961.01,95.90481550946798,18403.62,7644.04,19120.85,38036.56,19014.52,19935.059999999998,36072.28,25912.379999999997,184139.31,1,0,0,0,0,1,0,0.07142857142857142,20.435714285714287,31.252857142857142,74.11999999999999,1527,361.0,125.0,13030,285.0,0.23729857142857144,0.031939999999999996,2021,8,34,2653223.9715384617,1.0021622895477653,1.6290212183436004,2.653710129813668,-0.8229838658936564,-0.5680647467311559,0.9350162426854149,-0.35460488704253545
2021-08-30,2630292.02,1025031.74,68368,27380,26781,3.968955441928415,30.142439737034334,27380,2630292.02,96.0661804236669,15904.73,5449.9,16739.69,38162.85,18716.47,13810.09,29523.0,26946.04,165252.77,1,0,0,0,0,1,0,0.0,19.13,31.02428571428571,39.19285714285714,1642,375.0,144.0,13478,285.0,0.22978142857142858,0.03199714285714286,2021,8,35,2653223.9715384617,0.9913569484580057,1.648186173853525,2.7165176636819224,-0.8854560256532096,-0.4647231720437691,0.8229838658936571,-0.5680647467311547
2021-09-06,2654202.17,1037497.61,69140,27650,27044,4.0386980108499095,30.32911392405063,27650,2654202.17,95.99284520795659,14899.26,6450.8,22339.14,35818.28,18945.22,23329.85,33078.72,20893.09,175754.36,0,0,0,0,0,0,0,0.0,17.822857142857142,31.132857142857144,24.35571428571429,1760,393.0,159.0,16466,292.0,0.22286285714285714,0.028474285714285716,2021,9,36,2653223.9715384617,1.000368682957802,1.6673511293634498,2.7800597885895715,-0.9350162426854147,-0.3546048870425359,0.6631226582407956,-0.7485107481711007
2021-09-13,2659545.48,1038797.44,69339,27822,27180,3.9968370354395804,29.990654877435123,27822,2659545.48,95.59145568255337,15390.93,12171.11,24447.38,37993.75,19212.52,20804.44,39277.979999999996,31552.31,200850.41999999998,0,0,0,0,0,0,0,0.0,16.891428571428573,35.43571428571428,27.534285714285716,1764,386.0,156.0,16101,316.0,0.22045,0.029730000000000003,2021,9,37,2653223.9715384617,1.0023825762654603,1.6865160848733745,2.8443365045366154,-0.970941817426052,-0.23931566428755774,0.4647231720437685,-0.8854560256532099
2021-09-20,2645763.57,1032836.49,68954,27668,27021,3.9894462917449762,29.875668642475063,27668,2645763.57,95.62540010119993,11965.66,9075.31,20473.53,43042.74,20909.68,17629.5,29188.88,34259.68,186544.97999999998,1,0,0,0,0,0,0,0.0,16.304285714285715,36.33714285714286,27.96142857142857,1821,403.0,149.0,15736,307.0,0.22037,0.029732857142857144,2021,9,38,2653223.9715384617,0.997188174983156,1.7056810403832992,2.909347811523054,-0.992708874098054,-0.12053668025532357,0.23931566428755877,-0.9709418174260518
2021-09-27,2687229.3,1049542.32,70022,27956,27308,3.9648018314494204,29.653741593933326,27956,2687229.3,96.12352625554442,15456.58,9383.93,24331.34,43025.89,20270.22,20923.31,33129.25,26662.91,193183.43000000002,1,0,0,0,0,0,0,0.0,15.064285714285715,37.70285714285714,28.02857142857143,1789,407.0,162.0,14441,322.0,0.2257342857142857,0.03360571428571428,2021,9,39,2653223.9715384617,1.0128166068248736,1.7248459958932238,2.975093709548887,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0
2021-10-04,2655858.21,1038811.51,69112,27716,27077,4.004185308125271,29.82392841679896,27716,2655858.21,95.82400815413479,20150.56,13182.31,26727.55,51894.28,23775.690000000002,30959.94,47863.2,33732.35,248285.88000000003,1,0,0,0,0,0,0,0.0,13.897142857142857,38.958571428571425,27.902857142857144,2006,434.0,168.0,16481,325.0,0.21788142857142856,0.030517142857142857,2021,10,40,2653223.9715384617,1.000992844362103,1.7440109514031485,3.041574198614115,-0.992708874098054,0.1205366802553232,-0.23931566428755807,-0.9709418174260519
2021-10-11,2637151.9,1030347.01,68778,27535,26882,4.035227891774106,29.93644452514981,27535,2637151.9,95.7745378609043,15573.83,7397.21,22073.29,42918.159999999996,15167.58,19208.32,37372.07,26489.49,186199.94999999998,0,0,0,0,0,0,0,0.0,13.597142857142856,38.20142857142857,26.747142857142858,2086,456.0,161.0,16654,325.0,0.21736,0.029501428571428574,2021,10,41,2653223.9715384617,0.9939424369330032,1.7631759069130732,3.108789278718738,-0.9709418174260521,0.23931566428755738,-0.46472317204376784,-0.8854560256532102
2021-10-18,2643021.59,1031735.27,68780,27530,26902,3.9880130766436617,29.86560116236833,27530,2643021.59,96.00514311660007,18303.19,13345.11,32818.73,53988.57,24423.7,28863.89,37320.88,35698.42,244762.49,0,0,0,0,0,0,0,0.0,12.458571428571428,42.92,27.405714285714286,1987,424.0,162.0,18274,371.0,0.2143742857142857,0.03017142857142857,2021,10,42,2653223.9715384617,0.9961547228398716,1.782340862422998,3.1767389498627563,-0.9350162426854148,0.35460488704253557,-0.6631226582407951,-0.7485107481711012
2021-10-25,2673883.66,1044799.59,69188,27645,27061,4.010490142882981,30.117561946102366,27645,2673883.66,96.72214360643878,13792.91,8873.86,21367.08,41400.15,13561.380000000001,21501.59,33753.28,25424.0,179674.25,1,0,0,0,0,0,0,0.0,11.401428571428571,44.27428571428571,28.09857142857143,1786,393.0,151.0,14776,343.0,0.22026142857142858,0.033844285714285716,2021,10,43,2653223.9715384617,1.007786635686681,1.8015058179329226,3.245423212046169,-0.8854560256532101,0.464723172043768,-0.8229838658936557,-0.5680647467311568
2021-11-01,2635269.07,1029006.96,68589,27525,26924,3.984377838328792,29.689373297002724,27525,2635269.07,95.7409289736603,13999.34,10076.69,25464.1,42388.53,19222.41,20212.65,25553.98,32961.88,189879.58000000002,1,0,0,0,0,0,0,0.0,10.474285714285715,47.32571428571429,30.117142857142856,2176,477.0,198.0,17475,368.0,0.21796857142857143,0.03335,2021,11,44,2653223.9715384617,0.9932327983875214,1.8206707734428473,3.314842065268976,-0.822983865893657,0.5680647467311548,-0.935016242685414,-0.3546048870425378
2021-11-08,2635253.5,1028289.53,68809,27499,26902,3.9797810829484708,30.012000436379505,27499,2635253.5,95.8308847594458,13218.36,10637.25,29961.149999999998,52616.33,19742.68,27715.19,31241.22,31329.96,216462.13999999998,0,0,0,0,0,0,0,0.0,10.061428571428571,45.94428571428571,27.16142857142857,2199,470.0,180.0,19988,414.0,0.21318857142857142,0.03049857142857143,2021,11,45,2653223.9715384617,0.9932269300551956,1.839835728952772,3.384995509531178,-0.7485107481711011,0.6631226582407953,-0.992708874098054,-0.12053668025532294
2021-11-15,2619596.77,1023509.65,68315,27411,26774,4.050928459377622,30.294407354711613,27411,2619596.77,95.56735507642917,21942.77,11892.130000000001,29439.88,54069.63,23147.03,29914.64,46358.869999999995,42870.159999999996,259635.11000000002,0,0,1,0,0,0,1,0.0,9.732857142857142,51.34142857142857,28.885714285714286,2320,517.0,182.0,15269,363.0,0.22004714285714286,0.03963,2021,11,46,2653223.9715384617,0.9873259091960627,1.8590006844626967,3.455883544832775,-0.6631226582407956,0.7485107481711007,-0.9927088740980541,0.12053668025532208
2021-11-22,2656401.63,1036738.35,68962,27686,27077,3.9745719858412194,29.62508126851116,27686,2656401.63,95.94746911796575,19225.48,12351.3,31035.01,45912.020000000004,22403.89,25554.47,39890.49,35543.14,231915.8,1,0,1,0,0,0,1,0.0,8.90857142857143,50.50142857142857,27.25142857142857,2357,569.0,196.0,10041,420.0,0.24034142857142854,0.06186428571428571,2021,11,47,2653223.9715384617,1.0011976593365752,1.8781656399726214,3.5275061711737665,-0.5680647467311559,0.8229838658936564,-0.9350162426854149,0.35460488704253534
2021-11-29,2650310.8,1036449.77,69121,27721,27130,4.068395801017279,30.366869882038888,27721,2650310.8,95.60660870819956,16894.67,11274.99,20451.23,43866.27,14346.34,21935.7,34835.409999999996,34445.9,198050.50999999998,1,0,1,1,0,0,1,0.0,8.464285714285714,54.49142857142857,27.74142857142857,2632,605.0,201.0,12522,436.0,0.23069428571428569,0.052508571428571425,2021,11,48,2653223.9715384617,0.9989020257732811,1.8973305954825461,3.599863388554153,-0.4647231720437684,0.88545602565321,-0.8229838658936561,0.5680647467311561
