semana_inicio,venta_neta_total_eur,Yt_indexed,Yt_scaled,level_year,inv_paid_search,inv_social_paid,inv_video_online,inv_display,inv_email_crm,inv_radio_local,inv_exterior,inv_prensa,inv_digital_perf,inv_digital_awareness,inv_offline,inv_crm,logadstock_digital_perf,logadstock_digital_awareness,logadstock_offline,logadstock_crm,fourier_sin1,fourier_cos1,fourier_sin2,fourier_cos2,payday_flag,rebajas_flag,black_friday_flag,navidad_flag,semana_santa_flag,vacaciones_escolares_flag,incidencia_ecommerce_flag,festivo_local_intensidad,temperatura_media_c,lluvia_indice,turismo_indice,year_2020,year_2021,year_2022,year_2023
2021-02-08,2645131.22,0.9969498422955342,2.64513122,2653223.9715384617,30310.45,21636.43,17654.12,13984.54,5264.860000000001,12852.87,18166.47,10349.07,51946.880000000005,31638.66,41368.41,5264.860000000001,0.46509013477082733,-1.1359456939036656,0.39631214727138675,0.449656234248317,0.9377970568010313,1.0585540516456033,1.403902353237593,0.1704646079805071,0,1,0,0,0,0,0,0.0,-0.7877295177539213,1.3705851885069273,-0.6110450300925165,0,1,0,0
2021-02-15,2646821.62,0.9975869539823472,2.6468216200000003,2653223.9715384617,41592.42,33314.35,23934.32,11567.08,9051.36,18381.68,22988.56,16743.06,74906.76999999999,35501.4,58113.3,9051.36,-1.1782044534412242,-1.0423118722339995,-1.278238389119644,-1.08098985047826,1.0585540516456033,0.9377970568010315,1.403902353237593,-0.17046460798050667,0,0,0,0,0,0,0,0.0,-0.6310575432545902,1.2245892938243257,-0.5780729961409327,0,1,0,0
2021-02-22,2649383.16,0.998552398297444,2.64938316,2653223.9715384617,26044.06,25200.01,21808.01,10418.98,6717.73,15243.54,14313.23,14153.68,51244.07,32226.989999999998,43710.45,6717.73,-1.1222524500871394,-0.7878811492492432,-1.1539687321616336,-1.3472070023064222,1.1638749447610492,0.8033648691332378,1.3223126514448467,-0.5014870405393328,1,0,0,0,0,0,0,0.0,-0.4901943372664867,1.129135595923487,-0.5332667558726405,0,1,0,0
2021-03-01,2632623.72,0.9922357660870534,2.6326237200000002,2653223.9715384617,42828.22,39770.4,35306.77,13106.17,11210.59,21896.77,23594.69,16566.75,82598.62,48412.939999999995,62058.21,11210.59,-0.3079539371887046,-0.9692436565210727,-0.4136690487047355,-0.3386852791386282,1.2522239203637484,0.6572178126533428,1.1638749447610492,-0.8033648691332377,1,0,0,0,0,0,1,0.0,-0.3800048612255413,1.2067587575591405,-0.5082586217694078,0,1,0,0
2021-03-08,2666274.29,1.0049186644631327,2.66627429,2653223.9715384617,42112.6,30988.86,22259.26,11875.13,9047.29,19599.18,19372.5,14712.4,73101.45999999999,34134.39,53684.08,9047.29,-1.0560903483090593,-0.03240862194013671,-0.9569097221109593,-0.8496900531317164,1.3223126514448469,0.5014870405393331,0.9377970568010312,-1.0585540516456036,0,0,0,0,0,0,0,0.0142857142857142,-0.17260325642898736,1.0578134508627488,-0.5487479817460703,0,1,0,0
2021-03-15,2660038.27,1.002568308795125,2.66003827,2653223.9715384617,38960.96,28824.8,22555.5,11209.27,9673.48,13808.52,19688.49,14960.14,67785.76,33764.770000000004,48457.15,9673.48,-0.055675985576393416,-0.767053760156188,-0.23828584065886446,0.20826399686998354,1.373119086479104,0.3384434581237911,0.6572178126533432,-1.252223920363748,0,0,0,0,0,0,0,0.0714285714285714,-0.02961648452146457,0.809794713339505,-0.6786265353476814,0,1,0,0
2021-03-22,2654472.95,1.0004707399280786,2.65447295,2653223.9715384617,44045.98,35403.89,31256.83,16606.9,10575.55,24505.85,20474.75,14754.95,79449.87,47863.73,59735.55,10575.55,-0.2657335548350617,-0.8693500333508177,-0.5077656666266993,-0.19257472822957772,1.4039023532375932,0.1704646079805071,0.3384434581237904,-1.373119086479104,1,0,0,0,1,1,0,0.0,0.1494709080161736,0.7217145454731421,-0.5611031908565962,0,1,0,0
2021-03-29,2613702.64,0.9851044118542523,2.61370264,2653223.9715384617,41470.8,34882.56,26799.9,11353.89,8939.82,18822.91,27269.96,17918.5,76353.36,38153.79,64011.369999999995,8939.82,-0.4636360190080023,-0.05372334985753206,-0.7575049402106879,-0.08479516339417864,1.414213562373095,-1.5042796746621287e-16,-5.537976374676458e-16,-1.414213562373095,1,0,0,0,1,1,0,0.0,0.402411204195817,0.8602028459388236,-0.4605496516498475,0,1,0,0
2021-04-05,2661814.73,1.003237856492212,2.66181473,2653223.9715384617,33141.65,26553.96,24491.49,15049.27,7083.62,16653.29,17291.63,15245.42,59695.61,39540.76,49190.34,7083.62,-0.10232764401202833,-0.5260725647393406,-0.3125935143218296,0.13357173353741753,1.4039023532375932,-0.17046460798050667,-0.33844345812379034,-1.373119086479104,1,0,0,0,0,0,0,0.0,0.5126006802367621,0.5885888123052597,-0.4854089278119894,0,1,0,0
2021-04-12,2651683.68,0.9994194641858416,2.65168368,2653223.9715384617,48967.23,45182.24,26715.04,17754.86,12408.45,28695.09,25090.15,19168.71,94149.47,44469.9,72953.95000000001,12408.45,-0.16559709575339476,-0.4932596243732372,-0.10291682167974822,-0.2265619512737062,1.373119086479104,-0.33844345812379023,-0.6572178126533419,-1.2522239203637489,0,0,0,0,0,0,0,0.0571428571428571,0.7372267641574909,0.2731357910121816,-0.5768821326122072,0,1,0,0
2021-04-19,2626359.81,0.989874898679253,2.62635981,2653223.9715384617,39438.32,34107.64,24519.81,15366.85,11344.16,19126.25,24547.9,20216.08,73545.95999999999,39886.66,63890.23,11344.16,-0.7323409462047253,-0.20702893358476177,-0.6822792366065348,-0.7382477652088447,1.3223126514448469,-0.5014870405393328,-0.9377970568010312,-1.0585540516456038,1,0,0,0,0,0,1,0.0428571428571428,0.8915392209685779,0.37502456967037956,-0.4037603471237563,0,1,0,0
2021-04-26,2630482.35,0.9914286838267652,2.6304823500000003,2653223.9715384617,52374.4,39002.15,33437.14,17269.93,8583.37,23740.7,30436.89,19089.92,91376.55,50707.07,73267.51,8583.37,0.3214041025749007,-0.4404915371946753,0.1984953917570385,0.47656353850716254,1.2522239203637486,-0.6572178126533424,-1.1638749447610492,-0.803364869133238,1,0,0,0,0,0,0,0.0,0.982616603734755,-0.2385871933803708,-0.5864834698125557,0,1,0,0
2021-05-03,2658321.59,1.0019212921774494,2.65832159,2653223.9715384617,38352.79,31119.31,27822.03,12086.7,5473.05,18400.66,25207.06,21675.79,69472.1,39908.729999999996,65283.51,5473.05,-0.21103535795512818,0.1364132768183435,-0.05622367253429595,0.35879502880574543,1.1638749447610492,-0.8033648691332377,-1.3223126514448469,-0.5014870405393336,1,0,0,0,0,0,0,0.0,1.0618963980597185,-0.004779259196296205,-0.6624010197687982,0,1,0,0
2021-05-10,2669164.22,1.0060078789550118,2.6691642200000003,2653223.9715384617,39536.78,32478.86,27055.289999999997,17843.13,7358.06,18443.47,20893.24,18171.52,72015.64,44898.42,57508.23000000001,7358.06,0.2852671066247701,-0.4024064748917029,0.266012610343551,-0.2885415825287792,1.0585540516456038,-0.9377970568010312,-1.4039023532375934,-0.17046460798050767,0,0,0,0,0,0,0,0.0,1.2841629642922034,-0.3778798789407223,-0.552395001302792,0,1,0,0
2021-05-17,2656669.73,1.0012987062149676,2.65666973,2653223.9715384617,31097.01,22296.38,27137.71,12345.97,7991.55,16992.75,15367.04,16219.13,53393.39,39483.68,48578.92,7991.55,-0.3479858415047493,-0.1744325899246151,0.0037429413302027706,-1.1962964623043806,0.9377970568010313,-1.0585540516456036,-1.4039023532375934,0.1704646079805074,0,0,0,0,0,0,0,0.0,1.269298002856273,-0.4710544857399956,-0.7141291542978065,0,1,0,0
2021-05-24,2687128.29,1.012778536160247,2.68712829,2653223.9715384617,48881.42,35244.62,29695.83,16355.18,11130.56,27092.46,28195.79,21281.33,84126.04000000001,46051.01,76569.58,11130.56,-0.3310292301436835,-0.4606382955636966,-0.32637247043990436,-0.7624545140243606,0.8033648691332378,-1.1638749447610492,-1.3223126514448469,0.5014870405393331,1,0,0,0,0,0,0,0.0,1.2702418099315698,-0.6014989352589776,-0.5723419654089419,0,1,0,0
2021-05-31,2654657.19,1.0005401799761018,2.65465719,2653223.9715384617,43783.28,35225.79,31839.16,16393.760000000002,10414.5,24544.16,23864.93,17817.43,79009.07,48232.92,66226.51999999999,10414.5,-0.9786913262980567,-0.1161518571552741,-0.7329843658375811,-0.5547311301503891,0.6572178126533432,-1.252223920363748,-1.1638749447610504,0.8033648691332363,1,0,0,0,0,0,0,0.0,1.3594315785471527,-0.8562208819044719,1.3862563944915698,0,1,0,0
2021-06-07,2670759.43,1.0066091135349462,2.6707594300000004,2653223.9715384617,34007.5,26294.57,23036.44,13373.38,9270.07,18870.83,23096.64,17097.68,60302.07,36409.82,59065.15,9270.07,-0.0015265999981240147,0.03536679121853148,0.3245093048340955,0.2151357453833961,0.5014870405393335,-1.3223126514448469,-0.9377970568010321,1.058554051645603,0,0,0,0,0,0,1,0.0,1.3686336975313005,-0.8694932359665264,1.758252389277158,0,1,0,0
2021-06-14,2662975.19,1.0036752338159691,2.66297519,2653223.9715384617,32553.22,29548.44,22255.28,11406.38,10879.82,14834.16,21227.57,11614.15,62101.66,33661.659999999996,47675.88,10879.82,-0.07118956315069154,-0.6204421274114045,0.0453565828446675,0.1268267006536737,0.33844345812379045,-1.373119086479104,-0.6572178126533424,1.2522239203637486,0,0,0,0,0,0,0,0.0142857142857142,1.4590032249910048,-1.0133441037300084,1.8675885470082565,0,1,0,0
2021-06-21,2659591.42,1.0023998910494714,2.65959142,2653223.9715384617,29719.97,23521.03,22013.03,8213.42,6601.93,14531.35,16779.11,11733.75,53241.0,30226.449999999997,43044.21,6601.93,-0.7004407980154147,-0.8607247567011317,-0.2599276712668674,-0.14792127558577825,0.170464607980507,-1.4039023532375932,-0.3384434581237909,1.373119086479104,1,0,0,0,0,0,0,0.0714285714285714,1.40874549823143,-1.0031552258641885,1.7701610245644126,0,1,0,0
2021-06-28,2629656.68,0.9911174888395132,2.62965668,2653223.9715384617,57240.98,55053.6,40703.16,15878.88,11256.62,32080.04,38800.11,23858.94,112294.58,56582.04,94739.09,11256.62,-0.7037276899800977,-1.1067086979148122,-0.7648525796131181,0.19583187577255026,-4.869601055442753e-16,-1.414213562373095,8.107396792115883e-16,1.414213562373095,1,1,0,0,0,1,0,0.0,1.242635452979127,-1.1486148638170106,1.7063009678365142,0,1,0,0
2021-07-05,2680087.95,1.0101250323190625,2.6800879500000003,2653223.9715384617,86151.38,58594.49,48880.64,34688.21,20969.57,35571.91,45336.59,37573.76,144745.87,83568.85,118482.26000000001,20969.57,-1.0249921072029202,0.3835326008663057,-1.0248210107111158,-0.8191683772118246,-0.17046460798050678,-1.4039023532375932,0.33844345812378995,1.373119086479104,1,1,0,0,0,1,0,0.0,1.336780208740021,-1.221545779067088,1.841315120405753,0,1,0,0
2021-07-12,2663976.06,1.004052461675636,2.66397606,2653223.9715384617,76310.45,54124.9,53477.83,28941.98,22280.89,38990.56,41882.9,31255.370000000003,130435.35,82419.81,112128.82999999999,22280.89,0.807941527030066,1.7049802926926987,0.9153909736535369,0.2209698016720178,-0.33844345812379023,-1.373119086479104,0.6572178126533416,1.252223920363749,0,1,0,0,0,1,0,0.0,1.2072426876554834,-1.6321843698961138,1.723642917973577,0,1,0,0
2021-07-19,2634503.87,0.9929443945406512,2.63450387,2653223.9715384617,64237.71,52226.89,37988.25,17438.02,10407.42,25712.59,36782.93,23704.02,116464.6,55426.270000000004,86199.54000000001,10407.42,1.752197349801981,1.7765145235271318,1.7689605803586461,2.08323277909758,-0.5014870405393332,-1.3223126514448469,0.9377970568010312,1.0585540516456033,1,1,0,0,0,1,0,0.0,1.1180529190398998,-1.416743228707004,1.7213356198866714,0,1,0,0
2021-07-26,2649642.4,0.99865010584222,2.6496424,2653223.9715384617,49461.27,39680.81,31890.48,16423.97,10621.37,29110.58,31587.21,20552.75,89142.07999999999,48314.45,81250.54000000001,10621.37,1.508931853719269,0.6096768549673942,1.6730924755606333,2.4289690625647826,-0.6572178126533419,-1.2522239203637489,1.1638749447610484,0.803364869133239,1,1,0,0,0,1,0,0.0,1.0611885427532455,-1.5537568231657906,1.8407941176119353,0,1,0,0
2021-08-02,2648706.02,0.9982971842607612,2.64870602,2653223.9715384617,36803.88,25873.69,21368.19,11497.8,8141.72,15306.47,17684.5,17348.23,62677.56999999999,32865.99,50339.2,8141.72,1.1409235693708546,0.11460199374917637,0.8868414941742074,0.39992337121592575,-0.8033648691332375,-1.1638749447610492,1.3223126514448467,0.5014870405393339,1,1,0,0,0,1,0,0.0,0.9594933303899748,-1.3580231167960952,1.8260571814439592,0,1,0,0
2021-08-09,2636053.94,0.99352861585654,2.63605394,2653223.9715384617,47025.96,38472.76,33219.08,20498.37,12183.12,25004.6,31568.45,21834.32,85498.72,53717.45,78407.37,12183.12,0.35879733204009634,-0.8288817584047599,0.637598751703576,0.19228945512311912,-0.937797056801031,-1.0585540516456038,1.403902353237593,0.17046460798050797,0,1,0,0,0,1,0,0.0,0.7476086419857583,-1.170601389737989,1.649288376398786,0,1,0,0
2021-08-16,2650913.82,0.9991293039851732,2.65091382,2653223.9715384617,39313.76,27154.73,26984.79,13068.22,9192.44,15933.71,20116.24,15899.41,66468.49,40053.01,51949.36,9192.44,-0.5684348287937183,0.25969226130886885,-0.5467828907787609,-0.41701093168303865,-1.0585540516456033,-0.9377970568010313,1.403902353237593,-0.17046460798050697,0,0,0,0,0,1,0,0.0428571428571428,0.7041935165220887,-1.2956832719591715,1.7185073190059488,0,1,0,0
2021-08-23,2658961.01,1.002162289547765,2.6589610099999996,2653223.9715384617,38036.56,36072.28,25912.379999999997,18403.62,7644.04,19935.06,19120.85,19014.52,74108.84,44316.0,58070.43000000001,7644.04,0.07630956484322107,-0.3803631051452102,0.40501055038477946,0.45511004313296405,-1.1638749447610492,-0.803364869133238,1.3223126514448467,-0.5014870405393328,1,0,0,0,0,1,0,0.0714285714285714,0.5298251593609358,-1.2424597915285076,1.8089385182185316,0,1,0,0
2021-08-30,2630292.02,0.9913569484580056,2.63029202,2653223.9715384617,38162.85,29523.0,26946.04,15904.73,5449.9,13810.09,16739.69,18716.47,67685.85,42850.770000000004,49266.25,5449.9,-0.47152669642666956,-0.2048086057795369,-0.5079759944308709,-0.13067253408750698,-1.252223920363748,-0.6572178126533433,1.1638749447610501,-0.8033648691332362,1,0,0,0,0,1,0,0.0,0.3141652426555309,-1.2639100607197078,-0.010775382644383172,0,1,0,0
2021-09-06,2654202.17,1.000368682957802,2.65420217,2653223.9715384617,35818.28,33078.72,20893.09,14899.26,6450.8,23329.85,22339.14,18945.22,68897.0,35792.35,64614.21,6450.8,-0.2745574341912626,-0.2698924791683702,-0.3557990441497217,-0.5799731196105881,-1.3223126514448469,-0.5014870405393336,0.9377970568010318,-1.058554051645603,0,0,0,0,0,0,0,0.0,0.09826937418130206,-1.2537211828538875,-0.7837946707282407,0,1,0,0
2021-09-13,2659545.48,1.0023825762654603,2.65954548,2653223.9715384617,37993.75,39277.98,31552.31,15390.93,12171.11,20804.44,24447.38,19212.52,77271.73000000001,46943.240000000005,64464.34,12171.11,-0.467920388464625,-0.691504380926053,-0.7065440688672969,-1.237092917385614,-1.373119086479104,-0.33844345812379056,0.6572178126533424,-1.2522239203637486,0,0,0,0,0,0,0,0.0,-0.055571179092137095,-0.8499198653295572,-0.6181902112648686,0,1,0,0
2021-09-20,2645763.57,0.997188174983156,2.6457635699999997,2653223.9715384617,43042.74,29188.88,34259.68,11965.66,9075.31,17629.5,20473.53,20909.68,72231.62,46225.34,59012.71,9075.31,-0.4467585197421836,-0.0883463200354892,-0.11632738314548607,-1.0165017163610763,-1.4039023532375932,-0.17046460798050767,0.33844345812379195,-1.3731190864791039,1,0,0,0,0,0,0,0.0,-0.15254735607892203,-0.7653253662067638,-0.5959359490718134,0,1,0,0
2021-09-27,2687229.3,1.0128166068248736,2.6872293,2653223.9715384617,43025.89,33129.25,26662.91,15456.58,9383.93,20923.31,24331.34,20270.22,76155.14,42119.49,65524.87,9383.93,-0.17001758880375054,-0.07053823187908728,-0.06636773684675627,0.4046626615534203,-1.414213562373095,-1.827918982236551e-16,4.206217685000614e-16,-1.414213562373095,1,0,0,0,0,0,0,0.0,-0.35735349141840883,-0.637160007789347,-0.5924377874561825,0,1,0,0
2021-10-04,2655858.21,1.000992844362103,2.65585821,2653223.9715384617,51894.28,47863.2,33732.35,20150.56,13182.31,30959.94,26727.55,23775.69,99757.48,53882.91,81463.18,13182.31,-0.305944334806233,-0.29761160301735234,-0.27371194712952185,-0.16425024090724313,-1.4039023532375932,0.1704646079805074,-0.3384434581237912,-1.373119086479104,1,0,0,0,0,0,0,0.0,-0.5501260865478573,-0.519317591420195,-0.598987536864172,0,1,0,0
2021-10-11,2637151.9,0.9939424369330032,2.6371519,2653223.9715384617,42918.16,37372.07,26489.49,15573.83,7397.21,19208.32,22073.29,15167.58,80290.23000000001,42063.32,56449.19,7397.21,-0.19222186113214637,0.3138357283512106,-0.04124732911238771,-0.15063146314921225,-1.373119086479104,0.3384434581237901,-0.6572178126533416,-1.252223920363749,0,0,0,0,0,0,0,0.0,-0.5996759580009592,-0.590371608116043,-0.6592005740353488,0,1,0,0
2021-10-18,2643021.59,0.9961547228398716,2.64302159,2653223.9715384617,53988.57,37320.88,35698.42,18303.19,13345.11,28863.89,32818.73,24423.7,91309.45,54001.61,86106.32,13345.11,0.5288893522402978,-0.2595037784726964,0.554769501132792,0.6845598992043691,-1.3223126514448469,0.5014870405393331,-0.9377970568010313,-1.0585540516456036,0,0,0,0,0,0,0,0.0,-0.7877295177539213,-0.14755761350021798,-0.6248888186139487,0,1,0,0
2021-10-25,2673883.66,1.007786635686681,2.67388366,2653223.9715384617,41400.15,33753.28,25424.0,13792.91,8873.86,21501.59,21367.08,13561.38,75153.43,39216.91,56430.049999999996,8873.86,0.024599133323189807,0.32331065709296586,-0.30732754908990395,-0.5475799328168407,-1.2522239203637489,0.6572178126533419,-1.1638749447610484,-0.8033648691332392,1,0,0,0,0,0,0,0.0,-0.9623338266838987,-0.020464768542361438,-0.588790767899461,0,1,0,0
2021-11-01,2635269.07,0.9932327983875214,2.6352690699999997,2653223.9715384617,42388.53,25553.98,32961.88,13999.34,10076.69,20212.65,25464.1,19222.41,67942.51,46961.22,64899.16,10076.69,0.30527740673986864,-0.42161761801079206,0.6884398277745973,0.6851144742793678,-1.1638749447610501,0.8033648691332363,-1.3223126514448458,-0.5014870405393362,1,0,0,0,0,0,0,0.0,-1.1154665246508648,0.2658963251601528,-0.48362263251890164,0,1,0,0
2021-11-08,2635253.5,0.9932269300551956,2.6352535,2653223.9715384617,52616.33,31241.22,31329.96,13218.36,10637.25,27715.19,29961.15,19742.68,83857.55,44548.32,77419.01999999999,10637.25,-0.16120847479826955,-0.0625936830193662,-0.2922901551464581,-0.18022657595273883,-1.0585540516456033,0.9377970568010315,-1.4039023532375934,-0.1704646079805068,0,0,0,0,0,0,0,0.0,-1.1836565858410864,0.1362562607358401,-0.6376161725772015,0,1,0,0
2021-11-15,2619596.77,0.9873259091960628,2.61959677,2653223.9715384617,54069.63,46358.869999999995,42870.16,21942.77,11892.13,29914.64,29439.88,23147.03,100428.5,64812.93000000001,82501.55,11892.13,-0.44744328054434024,-0.16029918857209183,-0.06690262029777187,0.010480602410287598,-0.937797056801032,1.058554051645603,-1.4039023532375934,0.17046460798050572,0,0,1,0,0,0,1,0.0,-1.237925492670674,0.6427507420130387,-0.5477804051289809,0,1,0,0
2021-11-22,2656401.63,1.0011976593365752,2.65640163,2653223.9715384617,45912.02,39890.49,35543.14,19225.48,12351.3,25554.47,31035.01,22403.89,85802.51,54768.619999999995,78993.37,12351.3,0.036810515213419645,0.8566426263223412,0.4124958289895442,0.15665435989442744,-0.803364869133238,1.1638749447610492,-1.3223126514448469,0.5014870405393328,1,0,1,0,0,0,1,0.0,-1.3740696632822913,0.5639210027353803,-0.6329271474328453,0,1,0,0
2021-11-29,2650310.8,0.9989020257732812,2.6503107999999997,2653223.9715384617,43866.27,34835.409999999996,34445.9,16894.67,11274.99,21935.7,20451.23,14346.34,78701.68,51340.57,56733.270000000004,11274.99,0.5682605384545235,0.4716917689099158,0.6321415624607857,0.4446256476291961,-0.6572178126533423,1.2522239203637486,-1.163874944761049,0.8033648691332382,1,0,1,1,0,0,1,0.0,-1.4474506633866469,0.9383622643042568,-0.607398010535795,0,1,0,0
2021-12-06,2650720.46,0.9990564266095447,2.65072046,2653223.9715384617,53411.48,44053.14,42308.05,19630.4,16569.04,25671.02,32643.42,20200.01,97464.62,61938.450000000004,78514.45,16569.04,0.19663430911121174,0.2578120290899992,0.5346425624866561,0.5685677468185488,-0.5014870405393337,1.3223126514448469,-0.9377970568010323,1.058554051645603,0,0,0,1,0,0,0,0.0,-1.4722255991131976,0.8855409764209282,-0.6769890979956839,0,1,0,0
2021-12-13,2639445.34,0.9948068343697074,2.63944534,2653223.9715384617,73109.52,46290.47,49934.45,23536.63,13932.96,34207.630000000005,31821.04,21850.85,119399.99,73471.08,87879.52000000002,13932.96,-0.06044184903963449,0.7589201096236169,-0.29833566012677726,0.3533616300889937,-0.3384434581237908,1.373119086479104,-0.6572178126533428,1.2522239203637486,0,0,0,1,0,0,0,0.0,-1.4139455122135969,1.0091481526352153,-0.44834330048041243,0,1,0,0
2021-12-20,2671928.92,1.0070498942653123,2.67192892,2653223.9715384617,43091.35,41492.02,28697.23,17838.18,7581.71,20461.09,26404.22,15534.09,84583.37,46535.41,62399.399999999994,7581.71,0.4755902274462055,1.3209981171187786,0.4300933363814416,1.367421058058961,-0.17046460798050792,1.4039023532375932,-0.33844345812379245,1.3731190864791039,1,0,0,1,0,1,0,0.0,-1.385867251723506,1.175521803049457,-0.5902793473103678,0,1,0,0
2021-12-27,2790771.71,1.0518417366709458,2.79077171,2653223.9715384617,71381.58,57036.82,51182.61,25832.22,15806.77,41673.9,34831.979999999996,30413.71,128418.4,77014.83,106919.59,15806.77,1.1144296857593385,0.10341593427158957,0.8120242347351446,0.9780470005258766,8.775772111349588e-16,1.414213562373095,1.720431223664411e-15,1.414213562373095,1,0,0,0,0,1,0,0.0,-1.378552746889953,1.1349003557686226,-0.5575306002704199,0,1,0,0
2022-01-03,3081462.18,0.9960884571258004,3.0814621800000004,3093562.7834615386,58352.52,48767.51,38044.29,21764.96,12601.26,31528.74,33845.74,23616.38,107120.03,59809.25,88990.86,12601.26,0.22133863295701728,1.4152562413372909,-0.04516665311298985,-0.46223319066551943,0.170464607980507,1.4039023532375932,0.3384434581237905,1.373119086479104,1,1,0,0,0,0,0,0.0,-1.368878724368157,1.508269103877939,-0.7200834719414334,0,0,1,0
2022-01-10,3106483.71,1.0041767138548272,3.10648371,3093562.7834615386,55518.91,37100.46,32614.88,24748.9,11967.51,25922.23,28287.08,21379.47,92619.37,57363.78,75588.78,11967.51,1.3179850295039053,0.7761528500870913,1.361923707169352,1.1667760840351353,0.3384434581237906,1.373119086479104,0.6572178126533424,1.2522239203637486,0,1,0,0,0,0,0,0.0,-1.346699258098673,1.170561428298992,-0.7179250317956186,0,0,1,0
2022-01-17,3074738.36,0.9939149696388332,3.07473836,3093562.7834615386,60119.04,53718.35,32969.45,29471.64,16501.77,26264.8,37369.8,33948.24,113837.39,62441.09,97582.84,16501.77,0.878155167910228,0.5905564681612717,0.9414522831871944,0.6944997176068377,0.5014870405393332,1.3223126514448469,0.9377970568010312,1.0585540516456033,0,1,0,0,0,0,0,0.0,-1.1534547594315763,1.5299875014340278,-0.6166272028834168,0,0,1,0
2022-01-24,3091825.26,0.9994383422664548,3.09182526,3093562.7834615386,63390.15,45911.35,31796.08,19886.86,7371.24,27346.86,32100.51,29171.05,109301.5,51682.94,88618.42,7371.24,0.4300826419306708,0.8136800923200832,0.4496420773754573,0.5137632088988267,0.6572178126533426,1.2522239203637486,1.163874944761049,0.8033648691332378,1,1,0,0,0,0,0,0.0,-1.0210858171211477,1.3593237971815466,-0.6603914375640741,0,0,1,0
2022-01-31,3091341.22,0.9992818754242148,3.0913412200000003,3093562.7834615386,62391.56,42919.66,39341.34,16366.43,10330.59,29351.29,41079.96,21634.22,105311.22,55707.77,92065.47,10330.59,0.9669185225112364,0.31182722488690723,1.1213598316410054,1.368861755540693,0.8033648691332378,1.1638749447610492,1.3223126514448467,0.5014870405393331,1,1,0,0,0,0,0,0.0,-0.9002785114831092,1.4924495303494296,-0.6135011861205125,0,0,1,0
2022-02-07,3113532.81,1.0064553487148291,3.11353281,3093562.7834615386,43997.09,38529.36,31630.08,19203.17,8722.35,26254.99,24541.27,20802.01,82526.45,50833.25,71598.27,8722.35,0.8992063260837924,0.46264796967574784,0.9040593095586581,-0.46171875298997495,0.9377970568010313,1.0585540516456033,1.403902353237593,0.1704646079805071,0,1,0,0,0,0,0,0.0,-0.8042461415716218,1.279555608626774,-0.57859399893475,0,0,1,0
2022-02-14,3046888.84,0.984912559812569,3.04688884,3093562.7834615386,54780.74,40411.79,38620.14,16439.3,13417.64,23088.59,27302.03,25609.49,95192.53,55059.44,76000.11,13417.64,0.7857424130852,0.23066998289710222,0.9917163830911556,0.04268868880770306,1.0585540516456033,0.9377970568010315,1.403902353237593,-0.17046460798050667,0,0,0,0,0,0,0,0.0,-0.6107656911357009,1.5035768574923636,-0.6222838046448621,0,0,1,0
2022-02-21,3118630.85,1.008103299752789,3.11863085,3093562.7834615386,29701.39,26326.04,21226.14,10813.19,5897.49,13881.99,14825.13,13269.61,56027.43,32039.33,41976.729999999996,5897.49,0.12163262320675552,0.4224580751532136,0.3145718728616202,-0.2892774864967298,1.1638749447610492,0.8033648691332378,1.3223126514448467,-0.5014870405393328,1,0,0,0,0,0,0,0.0,-0.568530324516152,1.1921457616726363,-0.5078864769166811,0,0,1,0
2022-02-28,3085441.55,0.9973747959779722,3.0854415499999996,3093562.7834615386,48337.86,30776.9,29968.76,15677.86,10859.79,19803.68,25098.88,17657.98,79114.76000000001,45646.619999999995,62560.53999999999,10859.79,0.42740457422238304,-0.8431560288474134,0.39894605858916193,0.720477055660769,1.2522239203637484,0.6572178126533428,1.1638749447610492,-0.8033648691332377,1,0,0,0,0,0,1,0.0,-0.37646558469317676,1.015315105027685,-0.5567118815944213,0,0,1,0
2022-03-07,3120569.43,1.0087299493913109,3.12056943,3093562.7834615386,36889.32,30620.61,26696.25,16212.13,8309.55,19573.76,19304.57,14057.62,67509.93,42908.38,52935.950000000004,8309.55,-0.7932420659596843,-0.17348648327934296,-0.9382334568430286,-0.9448980112773803,1.3223126514448469,0.5014870405393331,0.9377970568010312,-1.0585540516456036,0,0,0,0,0,0,0,0.0,-0.23631023401154677,1.0788615275066133,-0.5911724949569118,0,0,1,0
2022-03-14,3074141.12,0.9937219106832522,3.07414112,3093562.7834615386,48807.37,39074.05,32066.16,22331.89,12077.81,23291.29,27224.71,22228.51,87881.42000000001,54398.05,72744.51,12077.81,-0.14308149110401558,-0.26345709507478926,-0.21686810626522313,0.12187349794036823,1.373119086479104,0.3384434581237911,0.6572178126533432,-1.252223920363748,0,0,0,0,0,0,0,0.0857142857142857,0.012382930329259172,0.9771068130308614,-0.5815711577565635,0,0,1,0
2022-03-21,3081590.36,0.9961298915523732,3.08159036,3093562.7834615386,60051.43,44583.14,31927.34,16882.35,11038.15,32749.84,38067.77,17866.559999999998,104634.57,48809.69,88684.17,11038.15,-0.46009285006658984,0.3431069407176413,-0.5365814700249791,-0.3828170059943034,1.4039023532375932,0.1704646079805071,0.3384434581237904,-1.373119086479104,1,0,0,0,0,0,1,0.0,0.26909845481009104,0.6931588746123573,-0.7168830262079839,0,0,1,0
